"vegobjektid";"type_id";"versjonid";"startdato";"sistmodifisert";"Målestasjonsnummer";"Med-retning (fra)";"Mot-retning (fra)";"Kilde";"Registreringsnivå";"Trafikantgruppe";"Status";"Stedsnavn";"Antall kjørefelt";"Sist oppdatert fra NorTraf";"Prosjektreferanse";"Geometri, punkt";"kommune";"fylke";"region";"vegavdeling";"riksvegrute";"kontraktsområde";"vegreferanse";"fylkesnummer";"kommunenummer";"vegkategori";"vegstatus";"vegnummer";"fra hp";"til hp";"fra meter";"til meter";"stedfesting";"geometri";"srid"
"370096353";"482";"3";"2017-08-31";"2017-08-31T04:01:16";"1205011";"STRAUMEVEIEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Operativ";"KRÅKENES SYKKEL";"1";"2017-08-31";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1211 Tunnel 2016-2021";"1200 Fg556 hp203 m723";"12";"0";"F";"G";"556";"203";"203";"723";;"803008 0.0401214847726272 0.0401214847726272 WITH N/A ";"POINT Z (-32465.4415 6728709.64167 6.8)";"32633"
"370096372";"482";"5";"2017-05-13";"2017-05-13T04:01:15";"1204427";"ARNA";"NESTTUN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"HELDAL FARSTAVLE";"2";"2017-05-13";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv580 hp2 m3717";"12";"0";"F";"V";"580";"2";"2";"3717";;"805115 0.206418166225484 0.206418166225484 WITH N/A ";"POINT Z (-28371.09746 6728383.73038 101.72658)";"32633"
"370096594";"482";"6";"2016-12-14";"2016-12-14T03:02:34";"1200031";"MICHAEL KROHNS GATE";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LAKSEVÅG-PUD.BRO";"1";"2016-12-14";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Rv555 hp72 m41080";"12";"0";"R";"V";"555";"72";"72";"41080";;"805015 0.408298191761726 0.408298191761726 WITH N/A ";"POINT Z (-32611.33574 6733224.4139 16.19592)";"32633"
"370096686";"482";"2";"2016-06-23";"2016-06-29T15:09:21";"1204350";"FRA ÅSANE SENTER";"TIL ÅSANE SENTER";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"ÅSAMYRENE FV267";"5";"2016-06-23";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv267 hp2 m4694";"12";"0";"F";"V";"267";"2";"2";"4694";;"2574613 0.683915318761881 0.683915318761881 WITH N/A ";"POINT Z (-30558.4301 6742935.3343 92.72229)";"32633"
"370100985";"482";"7";"2015-09-15";"2015-09-15T04:02:33";"1200013";"DOLVIK XFV556";"SANDEIDET XFV540";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"KNAPPETUN.DOLVIK";"4";"2015-09-15";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,1201 Asola tillegg 2020-2023";"1200 Fv557 hp1 m744";"12";"0";"F";"V";"557";"1";"1";"744";;"1993682 0.971264818903947 0.971264818903947 WITH N/A ";"POINT Z (-36407.75049 6725719.87216 18.87526)";"32633"
"370101016";"482";"5";"2016-10-26";"2016-10-26T04:02:10";"1200088";"TROLDHAUGEN";"LAGUNEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LAGUNEN";"4";"2016-10-26";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Rv580 hp4 m10040";"12";"0";"R";"V";"580";"4";"4";"10040";;"805119 0.116207938120975 0.116207938120975 WITH N/A ";"POINT Z (-33262.72861 6724012.22531 39.09281)";"32633"
"370101102";"482";"7";"2017-09-21";"2017-09-21T04:01:28";"1200237";"RUNDKJ MOT SOTRA";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"STORAVATN RAMPE 43";"1";"2017-09-21";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1201 ASOLA 2012-2017,1291 ASOLA GRØNT 2012-2017,1291 Asola grønt 2017-2022,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,1201 Asola 2018-2023";"1200 Rv555 hp76 m43060";"12";"0";"R";"V";"555";"76";"76";"43060";;"805039 0.223260853849277 0.223260853849277 WITH N/A ";"POINT Z (-38335.06935 6732902.32237 46.42581)";"32633"
"370101104";"482";"5";"2015-09-09";"2015-09-09T04:02:04";"1201492";"VÅGSBOTN";"VIKALEITET";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"EIKÅS";"2";"2015-09-09";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2014-2023";"1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021";"1200 Ev39 hp21 m480";"12";"0";"E";"V";"39";"21";"21";"480";;"2482021 0.33195020746888 0.33195020746888 WITH N/A ";"POINT Z (-28832.79089 6743491.96196 93.1209)";"32633"
"370101190";"482";"4";"2016-12-14";"2016-12-14T03:02:38";"1200030";"MICHAEL KROHNS GATE";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"GYLDENPRIS-PUD.BRO";"1";"2016-12-14";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Rv555 hp72 m21020";"12";"0";"R";"V";"555";"72";"72";"21020";;"805714 0.570639248836409 0.570639248836409 WITH N/A ";"POINT Z (-32603.10722 6733218.32154 15.9139)";"32633"
"370101194";"482";"2";"2013-02-22";"2016-05-24T13:23:37";"1200049";"DANMPLASS-VESTRE";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"DANMPLASS-VESTRE";"1";"2013-02-22";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp80 m12305";"12";"0";"E";"V";"39";"80";"80";"12305";;"804829 0.670104851174087 0.670104851174087 WITH N/A ";"POINT Z (-31453.25915 6733173.36903 2.1)";"32633"
"370101196";"482";"6";"2015-12-04";"2015-12-04T03:02:20";"1200260";"RAMPE 70 TIL BERGEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RAMPE LODDEFJORD-BERGEN";"1";"2015-12-04";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,1201 Asola tillegg 2020-2023";"1200 Fv191 hp70 m43040";"12";"0";"F";"V";"191";"70";"70";"43040";;"2518838 0.0687155761403982 0.0687155761403982 WITH N/A ";"POINT Z (-36499.35351 6732011.61983 46.34029)";"32633"
"370101197";"482";"4";"2016-11-11";"2017-11-06T09:34:28";"1200025";"NYGÅRDSTANGEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"FLØYFJ NORDGÅENDE";"2";"2016-11-11";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp19 m777";"12";"0";"E";"V";"39";"19";"19";"777";;"805616 0.319976440032059 0.319976440032059 WITH N/A ";"POINT Z (-31181.04345 6733800.67307 7.61372)";"32633"
"370101753";"482";"3";"2017-10-14";"2017-10-14T04:01:38";"1200277";"BERGEN";"FYLLINGEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LØVSTAKKTUNNELEN";"2";"2017-10-14";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021";"1200 Fv540 hp2 m1420";"12";"0";"F";"V";"540";"2";"2";"1420";;"804949 0.496580144270139 0.496580144270139 WITH N/A ";"POINT Z (-33410.27291 6732192.40984 65.15087)";"32633"
"370101754";"482";"6";"2016-10-26";"2017-07-20T14:48:22";"1203240";"PARADIS";"LANDÅS";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"NATLAND BOMSTASJON";"2";"2016-10-26";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv585 hp1 m1670";"12";"0";"F";"V";"585";"1";"1";"1670";;"805748 0.168487891156274 0.168487891156274 WITH N/A ";"POINT Z (-30545.44318 6728923.45404 127.59956)";"32633"
"370101755";"482";"7";"2017-04-06";"2017-04-06T04:04:01";"1205000";"BERGEN";"GAMLE BERGEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Operativ";"ÅSANEVEIEN SYKKEL";"2";"2017-04-06";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1211 Tunnel 2016-2021";"1200 Eg39 hp81 m23314";"12";"0";"E";"G";"39";"81";"81";"23314";;"804035 0.333333333333333 0.333333333333333 WITH N/A ";"POINT Z (-31794.12999 6736751.33966 21.68456)";"32633"
"370101757";"482";"4";"2017-08-31";"2017-08-31T04:01:23";"1205014";"KANALVEIEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Operativ";"KANALVEIEN SYKKEL";"1";"2017-08-31";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1211 Tunnel 2016-2021";"1200 Fg254 hp201 m230";"12";"0";"F";"G";"254";"201";"201";"230";;"1972248 0.442821443768332 0.442821443768332 WITH N/A ";"POINT Z (-31554.42909 6730341.32946 18.88631)";"32633"
"370101795";"482";"4";"2017-08-31";"2017-08-31T04:01:37";"1205002";"BERGEN";"DAMSGÅRD";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Operativ";"PUDDEFJORDSBR SYKKEL";"2";"2017-08-31";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Rv555 hp71 m32035";"12";"0";"R";"V";"555";"71";"71";"32035";;"805010 0.163705711280095 0.163705711280095 WITH N/A ";"POINT Z (-32334.5311 6733595.25268 15.55921)";"32633"
"370101851";"482";"6";"2016-10-07";"2016-10-07T04:02:22";"1200258";"FRA BERGEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LIANAKKEN RETNING 1";"2";"2016-10-07";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,1201 Asola tillegg 2020-2023";"1200 Rv555 hp5 m710";"12";"0";"R";"V";"555";"5";"5";"710";;"805707 0.511607558850272 0.511607558850272 WITH N/A ";"POINT Z (-35897.16349 6733140.0366 24.7402)";"32633"
"370102043";"482";"7";"2017-11-29";"2017-11-29T03:01:28";"1201411";"YTRE ARNA";"VÅGSBOTN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"BLINDHEIM";"2";"2017-11-29";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE5C 2010-2019,RUTE5C 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev16 hp13 m9214";"12";"0";"E";"V";"16";"13";"13";"9214";;"804741 0.876993913616781 0.876993913616781 WITH N/A ";"POINT Z (-28218.39388 6742458.07365 101.1)";"32633"
"370102099";"482";"6";"2014-04-29";"2017-08-31T09:39:08";"1201532";"SØRÅS X580";"STEND";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RÅDAL";"2";"2014-04-29";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv546 hp1 m1180";"12";"0";"F";"V";"546";"1";"1";"1180";;"805693 0.120208098755342 0.120208098755342 WITH N/A ";"POINT Z (-33694.59605 6722226.80118 56.87667)";"32633"
"370102267";"482";"4";"2015-07-10";"2016-05-24T13:23:37";"1200125";"FANAVEIEN";"NESTTUN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SKJOLDSKIFTET NORD";"3";"2015-07-10";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp16 m9312";"12";"0";"E";"V";"39";"16";"16";"9312";;"804776 0.668925863654393 0.668925863654393 WITH N/A ";"POINT Z (-31557.49456 6725384.8029 29.38309)";"32633"
"370102274";"482";"5";"2017-04-06";"2017-04-06T04:03:41";"1200026";"GAMLE BERGEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"FLØYFJ SØRGÅENDE";"2";"2017-04-06";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1256 ELEKTRO,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp19 m14000";"12";"0";"E";"V";"39";"19";"19";"14000";;"805617 0.828851329412785 0.828851329412785 WITH N/A ";"POINT Z (-31198.13155 6733809.64236 8.2)";"32633"
"370102275";"482";"2";"2013-02-22";"2016-01-20T12:53:10";"1200044";"RAMPE TIL KNAPPETUN.";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RAMPE TIL KNAPPETUN";"1";"2013-02-22";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,1201 Asola tillegg 2020-2023";"1200 Fv557 hp72 m23015";"12";"0";"F";"V";"557";"72";"72";"23015";;"1885974 0.0433992484843129 0.0433992484843129 WITH N/A ";"POINT Z (-36466.77039 6725555.09531 34.38359)";"32633"
"370102276";"482";"5";"2017-05-25";"2017-05-25T04:01:01";"1200055";"PUDDEFJORDSBROEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"PUD.BRU-SYDNESTUNN.";"1";"2017-05-25";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Rv555 hp71 m32185";"12";"0";"R";"V";"555";"71";"71";"32185";;"805010 0.86451098115711 0.86451098115711 WITH N/A ";"POINT Z (-32348.3564 6733684.80248 14.59348)";"32633"
"370102278";"482";"3";"2015-07-10";"2015-07-10T04:02:59";"1200062";"SØREIDE";"DOLVIK";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"YTREBYGDSVN. VED DOLVIK SØR";"3";"2015-07-10";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv556 hp4 m1540";"12";"0";"F";"V";"556";"4";"4";"1540";;"1822315 0.0908086248301373 0.0908086248301373 WITH N/A ";"POINT Z (-36430.44168 6725545.27028 35.0905)";"32633"
"370102279";"482";"2";"2015-12-15";"2017-10-18T13:02:10";"1204053";"STRØMME";"BJØRNDALSTRÆ";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"BJØRNDALSTRÆ";"2";"2015-12-15";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1201 Asola tillegg 2020-2023,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv557 hp50 m3530";"12";"0";"F";"V";"557";"50";"50";"3530";;"805718 0.81009483758238 0.81009483758238 WITH N/A ";"POINT Z (-37000.65038 6731348.13661 29.9)";"32633"
"370102285";"482";"5";"2017-05-25";"2017-05-25T04:01:02";"1200056";"NØSTET";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"NØSTET-PUD.BRU";"1";"2017-05-25";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Rv555 hp71 m23030";"12";"0";"R";"V";"555";"71";"71";"23030";;"805009 0.206969336193731 0.206969336193731 WITH N/A ";"POINT Z (-32348.24629 6733674.99552 14.51361)";"32633"
"370102288";"482";"6";"2015-07-16";"2015-07-16T04:02:30";"1200020";"SANDVIKEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"AMALIE/FLØYFJELLET";"1";"2015-07-16";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp81 m21030";"12";"0";"E";"V";"39";"81";"81";"21030";;"804836 0.130925794788528 0.130925794788528 WITH N/A ";"POINT Z (-31765.00304 6736718.95835 14.43553)";"32633"
"370102289";"482";"2";"2017-12-08";"2017-12-08T03:02:01";"1200094";"BJØRNDALSTRÆ XFV557";"LODDEFJORD";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LYDERHORNSVEI";"4";"2017-12-08";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1201 Asola tillegg 2020-2023,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv558 hp1 m68";"12";"0";"F";"V";"558";"1";"1";"68";;"805068 0.101836773727176 0.101836773727176 WITH N/A ";"POINT Z (-36990.55535 6731399.7705 29.20717)";"32633"
"370102291";"482";"3";"2014-08-29";"2016-03-08T12:16:14";"1200009";"SANDEIDET";"STRAUME";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"BJØRGEVEIEN STRAUME";"2";"2014-08-29";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1201 Asola tillegg 2020-2023,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv540 hp3 m3075";"12";"0";"F";"V";"540";"3";"3";"3075";;"1885943 0.4495283124204 0.4495283124204 WITH N/A ";"POINT Z (-35868.94973 6727280.17939 4.58074)";"32633"
"370102292";"482";"4";"2018-01-24";"2018-01-24T03:02:26";"1200082";"TRENGEREID";"ARNA";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"EV 16 X TAKVAMVEGEN";"4";"2018-01-24";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE5C 2010-2019,RUTE5C 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev16 hp12 m5986";"12";"0";"E";"V";"16";"12";"12";"5986";;"805604 0.627914212434215 0.627914212434215 WITH N/A ";"POINT Z (-20604.23137 6735742.27115 39.96186)";"32633"
"370102295";"482";"2";"2013-02-22";"2014-02-25T10:12:13";"1200265";"BERGEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"STORAVATN (RV555 RAMPE 14)";"1";"2013-02-22";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1201 ASOLA 2012-2017,1291 ASOLA GRØNT 2012-2017,1291 Asola grønt 2017-2022,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,1201 Asola 2018-2023";"1200 Rv555 hp76 m14275";"12";"0";"R";"V";"555";"76";"76";"14275";;"805035 0.575865504629263 0.575865504629263 WITH N/A ";"POINT Z (-38370.24542 6732801.32198 43.76697)";"32633"
"370102498";"482";"5";"2017-10-14";"2017-10-14T04:01:39";"1200234";"BERGEN";"ASKØY";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"OLSVIKTUNNELEN";"2";"2017-10-14";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1201 ASOLA 2012-2017,1291 ASOLA GRØNT 2012-2017,1201 Asola 2018-2023,1291 Asola grønt 2017-2022,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021";"1200 Fv562 hp1 m1739";"12";"0";"F";"V";"562";"1";"1";"1739";;"805722 0.174533145254167 0.174533145254167 WITH N/A ";"POINT Z (-37880.98471 6734638.50609 61.28022)";"32633"
"370102877";"482";"8";"2015-05-23";"2017-07-20T14:48:22";"1200068";"BIRKELUNDSBAKKEN";"LANDÅS";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"MANNSVERK";"2";"2015-05-23";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv585 hp2 m784";"12";"0";"F";"V";"585";"2";"2";"784";;"805748 0.2641986939729 0.2641986939729 WITH N/A ";"POINT Z (-30184.06363 6729765.90408 82.68687)";"32633"
"370102879";"482";"6";"2016-11-16";"2017-11-06T09:34:28";"1200231";"BERGEN";"EIDSVAAG";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"EIDSVÅGTUNNELEN";"4";"2016-11-16";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp19 m5880";"12";"0";"E";"V";"39";"19";"19";"5880";;"805616 0.842119116305969 0.842119116305969 WITH N/A ";"POINT Z (-32532.77332 6738234.57853 63.43941)";"32633"
"370102888";"482";"9";"2016-11-04";"2016-11-04T03:02:10";"1200243";"BERGEN";"SOTRA";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"HARAFJELLTUNNELEN";"2";"2016-11-04";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1201 ASOLA 2012-2017,1291 ASOLA GRØNT 2012-2017,1291 Asola grønt 2017-2022,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,1201 Asola 2018-2023";"1200 Rv555 hp7 m30";"12";"0";"R";"V";"555";"7";"7";"30";;"805707 0.904998336242815 0.904998336242815 WITH N/A ";"POINT Z (-38520.66488 6732953.72139 49.52857)";"32633"
"370102896";"482";"7";"2016-11-04";"2016-11-04T03:02:25";"1201592";"VETRLIDSALLMENNING";"MARIAKIRKEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"ØVREGATEN";"2";"2016-11-04";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv264 hp1 m425";"12";"0";"F";"V";"264";"1";"1";"425";;"805808 0.225758654133276 0.225758654133276 WITH N/A ";"POINT Z (-31857.43503 6734926.68331 9.50494)";"32633"
