"vegobjektid";"type_id";"versjonid";"startdato";"sistmodifisert";"Målestasjonsnummer";"Med-retning (fra)";"Mot-retning (fra)";"Kilde";"Registreringsnivå";"Trafikantgruppe";"Status";"Stedsnavn";"Antall kjørefelt";"Sist oppdatert fra NorTraf";"Prosjektreferanse";"Geometri, punkt";"kommune";"fylke";"region";"vegavdeling";"riksvegrute";"kontraktsområde";"vegreferanse";"fylkesnummer";"kommunenummer";"vegkategori";"vegstatus";"vegnummer";"fra hp";"til hp";"fra meter";"til meter";"stedfesting";"geometri";"srid"
"370075066";"482";"4";"2015-10-27";"2017-08-21T16:01:21";"300032";"Fra og mot Oslo";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Midlertidig ute av drift";"BEKKELAGET SYKKEL PK";"1";"2015-10-27";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE2A 2010-2019,RUTE2A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Ev18 hp1 m6650";"3";"0";"E";"V";"18";"1";"1";"6650";;"625292 0.674338240631049 0.674338240631049 WITH N/A ";"POINT Z (263421.2225 6645848.57292 5.95283)";"32633"
"370075067";"482";"6";"2015-08-21";"2017-07-05T11:30:24";"300039";"MORTENSRUD";"ABILDSØ";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SKULLERUD";"6";"2015-08-21";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE1 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Ev6 hp1 m5272";"3";"0";"E";"V";"6";"1";"1";"5272";;"625212 0.546884893779266 0.546884893779266 WITH N/A ";"POINT Z (266588.33818 6643481.57217 96.5)";"32633"
"370075068";"482";"4";"2015-08-21";"2017-08-21T16:01:21";"300096";"Fra Bygrense";"Mot Bygrense";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"EV 18 V/ MASTEMYR";"4";"2015-08-21";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE2A 2010-2019,RUTE2A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Ev18 hp1 m200";"3";"0";"E";"V";"18";"1";"1";"200";;"625292 0.0208696069211704 0.0208696069211704 WITH N/A ";"POINT Z (263369.03668 6639802.96846 51.69042)";"32633"
"370075070";"482";"4";"2015-11-25";"2017-08-30T08:49:49";"300307";"RYEN";"SINSEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Nedlagt, ikke lov å bruke";"MANGLERUD E6";"4";"2015-11-25";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE1 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Ev6 hp1 m10214";"3";"0";"E";"V";"6";"1";"1";"10214";;"625213 0.116936995768086 0.116936995768086 WITH N/A ";"POINT Z (266097.95606 6647725.71865 122.35854)";"32633"
"370075137";"482";"9";"2016-08-23";"2016-08-23T04:02:06";"300349";"Karihaugen";"Akershus grense";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"E6 V/KARIHAUGEN";"6";"2016-08-23";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Ev6 hp2 m6010";"3";"0";"E";"V";"6";"2";"2";"6010";;"625215 0.798539250366457 0.798539250366457 WITH N/A ";"POINT Z (272890.5442 6651710.77449 176.92498)";"32633"
"370086631";"482";"3";"2016-10-14";"2016-10-14T04:02:29";"300058";"Jerikoveien";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Nedlagt";"PÅKJ FRA JERIKOVEIEN";"1";"2016-10-14";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Ev6 hp90 m21270";"3";"0";"E";"V";"6";"90";"90";"21270";;"625280 0.394859372309539 0.394859372309539 WITH N/A ";"POINT Z (270193.14228 6651481.65469 152.34052)";"32633"
"370086797";"482";"4";"2015-02-18";"2017-03-20T12:44:24";"300318";"Klemetsrud";"Mortenssrud";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"MORTENSRUD";"4";"2015-02-18";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE1 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Ev6 hp1 m3525";"3";"0";"E";"V";"6";"1";"1";"3525";;"625212 0.36561094496087 0.36561094496087 WITH N/A ";"POINT Z (266811.88336 6641759.88514 144.9)";"32633"
"370087011";"482";"2";"2013-03-15";"2013-03-15T03:10:38";"300027";;;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"Avkj Granfoss nord";"1";"2013-03-15";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv150 hp92 m12020";"3";"0";"R";"V";"150";"92";"92";"12020";;"625458 0.0917236913544737 0.0917236913544737 WITH N/A ";"POINT Z (257070.91627 6651241.68865 64.48362)";"32633"
"370089931";"482";"4";"2015-08-14";"2015-08-14T04:01:49";"300018";"Bekkelaget";"Bjørvika";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Nedlagt";"Mosseveien v/Karlsbørgveien";"3";"2015-08-14";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE2A 2010-2019,RUTE2A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Ev18 hp1 m8250";"3";"0";"E";"V";"18";"1";"1";"8250";;"2545188 0.558709194922527 0.558709194922527 WITH N/A ";"POINT Z (262748.51625 6647297.24823 8.70589)";"32633"
"370090442";"482";"4";"2015-05-21";"2018-02-01T14:35:58";"300016";"Sinsen";"Storo";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"Rv 150 Grefsen";"6";"2015-05-21";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv150 hp1 m3097";"3";"0";"R";"V";"150";"1";"1";"3097";;"625405 0.312904044893022 0.312904044893022 WITH N/A ";"POINT Z (264383.8042 6652391.84661 113)";"32633"
"370090526";"482";"5";"2016-08-09";"2017-02-13T15:58:17";"300086";"Grorudveien";"Jernkroken";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"GRORUD STASJON";"6";"2016-08-09";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv163 hp1 m5960";"3";"0";"R";"V";"163";"1";"1";"5960";;"625530 0.606367681757781 0.606367681757781 WITH N/A ";"POINT Z (270268.08196 6653046.0233 125.08893)";"32633"
"370090850";"482";"2";"2013-09-26";"2017-07-27T12:45:58";"300037";"MORGEDALSVEIEN";"PERSBRÅTEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Midlertidig ute av drift";"MAKRELLBEKKEN SYKKE";"2";"2013-09-26";;;"Oslo";"Oslo";"ØST";"Oslo";"";"";"0301 Kv168 hp1 m5001";"3";"301";"K";"V";"168";"1";"1";"5001";;"625582 0.491313454055135 0.491313454055135 WITH N/A ";"POINT Z (258083.11874 6652881.02355 110.07322)";"32633"
"370090854";"482";"3";"2013-09-26";"2017-07-27T12:45:58";"300084";"morgedalsveien";"persbråten";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"MAKRELLBEKKEN";"2";"2013-09-26";;;"Oslo";"Oslo";"ØST";"Oslo";"";"";"0301 Kv168 hp1 m5000";"3";"301";"K";"V";"168";"1";"1";"5000";;"625582 0.491099012449496 0.491099012449496 WITH N/A ";"POINT Z (258084.15432 6652880.89406 110.0163)";"32633"
"370090856";"482";"3";"2013-03-15";"2017-03-24T15:34:36";"300320";"OSLO";"Bjerke";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"TR.HEIMSVN V/AKERSY";"5";"2013-03-15";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv4 hp3 m2275";"3";"0";"R";"V";"4";"3";"3";"2275";;"625367 0.140645615342361 0.140645615342361 WITH N/A ";"POINT Z (265288.38292 6652272.11883 144.51268)";"32633"
"370091190";"482";"3";"2013-09-26";"2017-07-27T09:29:30";"300081";"H. Svartes gt";"Verksted veien";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"DRAMENS VEIEN/2002";"2";"2013-09-26";;;"Oslo";"Oslo";"ØST";"Oslo";"";"";"0301 Kv161 hp2 m8100";"3";"301";"K";"V";"161";"2";"2";"8100";;"625503 0.784953903115607 0.784953903115607 WITH N/A ";"POINT Z (259153.35974 6650420.06096 5.69214)";"32633"
"370091191";"482";"4";"2017-08-10";"2018-02-01T14:35:58";"300233";"SANDAKERVEIEN";"MARIDALSVEIEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"ST.RINGV V/NYDALSBR";"4";"2017-08-10";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv150 hp1 m4759";"3";"0";"R";"V";"150";"1";"1";"4759";;"625405 0.483772183502633 0.483772183502633 WITH N/A ";"POINT Z (263711.22764 6653775.1986 122.30966)";"32633"
"370091801";"482";"3";"2013-10-10";"2013-10-10T04:01:47";"300026";;;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"Påkj granfoss Nord";"1";"2013-10-10";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv150 hp92 m21222";"3";"0";"R";"V";"150";"92";"92";"21222";;"625460 0.463835954122121 0.463835954122121 WITH N/A ";"POINT Z (257081.31454 6651222.56101 64.32383)";"32633"
"370092400";"482";"3";"2015-06-20";"2017-10-12T22:27:53";"300083";"SMESTAD";"ULLERN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SMESTAD BRANNSTASJON";"4";"2015-06-20";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021";"0300 Rv150 hp1 m10790";"3";"0";"R";"V";"150";"1";"1";"10790";;"625406 0.247644648620362 0.247644648620362 WITH N/A ";"POINT Z (258283.1533 6651930.68452 51.35942)";"32633"
"370092416";"482";"4";"2017-09-05";"2017-09-05T04:01:17";"300049";"Sinsen";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"PÅKJ. TIL RV 4";"1";"2017-09-05";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv4 hp82 m23150";"3";"0";"R";"V";"4";"82";"82";"23150";;"625377 0.569707937361689 0.569707937361689 WITH N/A ";"POINT Z (266129.30836 6652460.35149 160.83413)";"32633"
"370092750";"482";"7";"2017-11-11";"2017-11-11T03:01:10";"303027";"Havnelageret";"Framnes";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"FESTNINGTUNNEL";"6";"2017-11-11";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE3 2010-2019,RUTE3 2014-2023";"0310 TUNNELKONTRAKT OSLO 2014-2019,0303 RIKSVEGER OSLO 2016-2021";"0300 Ev18 hp2 m2020";"3";"0";"E";"V";"18";"2";"2";"2020";;"625294 0.203181476023143 0.203181476023143 WITH N/A ";"POINT Z (261637.91709 6649020.21752 -37.08049)";"32633"
"370092902";"482";"3";"2015-11-26";"2018-02-01T14:35:58";"300061";"Bryn";"Økern";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Nedlagt";"ULVENSPLITTEN";"4";"2015-11-26";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021";"0300 Rv150 hp1 m140";"3";"0";"R";"V";"150";"1";"1";"140";;"625405 0.014317721724094 0.014317721724094 WITH N/A ";"POINT Z (265727.02313 6650023.56087 94.6)";"32633"
"370094563";"482";"2";"2017-04-11";"2017-12-21T12:36:50";"300031";"NEDRE KALDBAKKVEI";"ALNABRUTERMINALEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"RV191 ALFASETVEIEN";"2";"2017-04-11";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv191 hp50 m338";"3";"0";"R";"V";"191";"50";"50";"338";;"625614 0.46135486391554 0.46135486391554 WITH N/A ";"POINT Z (268372.8958 6651424.18547 112.90709)";"32633"
"370094631";"482";"4";"2014-03-07";"2016-02-10T10:42:31";"300079";"Alnabru";"Helsfyr";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"TEISEN 2002";"6";"2014-03-07";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Ev6 hp51 m1158";"3";"0";"E";"V";"6";"51";"51";"1158";;"625649 0.151938046219073 0.151938046219073 WITH N/A ";"POINT Z (266222.32843 6649779.94187 103.46579)";"32633"
"370094632";"482";"6";"2017-04-06";"2017-04-06T04:05:30";"300224";"FILIPSTADVEIEN";"BYGDØY ALLE";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"E18-FROGNERSTR V/SK";"6";"2017-04-06";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE3 2010-2019,RUTE3 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Ev18 hp2 m4481";"3";"0";"E";"V";"18";"2";"2";"4481";;"625294 0.522314800195188 0.522314800195188 WITH N/A ";"POINT Z (259565.2555 6649740.60418 1.78272)";"32633"
"370095217";"482";"3";"2014-03-15";"2016-11-21T10:08:43";"300038";"FESTNINGTUNNELEN";"DRONNING MAUDS GT";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"VESTBANEKRYSSET";"3";"2014-03-15";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE3 2010-2019,RUTE3 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Ev18 hp94 m14680";"3";"0";"E";"V";"18";"94";"94";"14680";;"625327 0.668882207591825 0.668882207591825 WITH N/A ";"POINT Z (261140.28358 6649293.41196 0.98864)";"32633"
"370095220";"482";"3";"2015-03-26";"2017-03-24T15:34:36";"300231";"SENTRUM";"GJELLERÅSEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"AMMERUD";"4";"2015-03-26";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv4 hp3 m7500";"3";"0";"R";"V";"4";"3";"3";"7500";;"625367 0.664104363172593 0.664104363172593 WITH N/A ";"POINT Z (269821.08381 6654001.03599 181.95347)";"32633"
"370095302";"482";"6";"2017-11-03";"2017-11-03T03:01:47";"302137";"TØYENBEKKEN";"HAAKON VII?S GATE";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"VATERLANDTUNNELEN";"2";"2017-11-03";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE3 2010-2019,RUTE3 2014-2023";"0310 TUNNELKONTRAKT OSLO 2014-2019,0303 RIKSVEGER OSLO 2016-2021";"0300 Rv162 hp1 m2417";"3";"0";"R";"V";"162";"1";"1";"2417";;"625517 0.265527591377338 0.265527591377338 WITH N/A ";"POINT Z (262453.81643 6649661.69604 5.82295)";"32633"
"370095325";"482";"3";"2016-10-14";"2016-10-14T04:02:31";"300059";"Alnabru";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Nedlagt";"AVKJ TIL JERIKOVEI";"2";"2016-10-14";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Ev6 hp90 m12320";"3";"0";"E";"V";"6";"90";"90";"12320";;"625278 0.602653460806326 0.602653460806326 WITH N/A ";"POINT Z (270203.9909 6651435.03926 151.54393)";"32633"
"370096168";"482";"5";"2017-09-05";"2017-09-05T04:01:18";"300051";;"Gjelleråsen";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"AVKJ. FRA RV 4";"1";"2017-09-05";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv4 hp82 m32075";"3";"0";"R";"V";"4";"82";"82";"32075";;"625378 0.377728656245739 0.377728656245739 WITH N/A ";"POINT Z (266088.29357 6652477.68234 161.18237)";"32633"
"370096397";"482";"6";"2016-06-24";"2018-02-01T14:35:58";"300074";"Tåsen";"Sogn";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Operativ";"ULLEVÅL SYKKEL 08";"1";"2016-06-24";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv150 hp1 m6770";"3";"0";"R";"V";"150";"1";"1";"6770";;"625405 0.690317470842177 0.690317470842177 WITH N/A ";"POINT Z (261771.2583 6653555.83662 97.58266)";"32633"
"370096468";"482";"6";"2017-10-05";"2017-10-12T22:27:53";"303026";"Smestad";"Lysaker";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Nedlagt, ikke lov å bruke";"GRANFOSSTUNNELEN";"4";"2017-10-05";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021";"0300 Rv150 hp1 m12202";"3";"0";"R";"V";"150";"1";"1";"12202";;"625406 0.592150228642519 0.592150228642519 WITH N/A ";"POINT Z (257075.25204 6651234.11898 64.37991)";"32633"
"370096471";"482";"3";"2015-11-26";"2016-02-08T13:13:17";"300063";"Alnakrysset";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Nedlagt";"ULVENSPLITTEN E6/03";"2";"2015-11-26";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Ev6 hp1 m22063";"3";"0";"E";"V";"6";"1";"1";"22063";;"625214 0.93325470257105 0.93325470257105 WITH N/A ";"POINT Z (265716.82391 6650025.52725 94.55044)";"32633"
"370096599";"482";"6";"2016-02-04";"2017-02-13T15:58:17";"300097";"Oslo";"Lørenskog";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"Ø.AKERVEI- BYGRENSA";"4";"2016-02-04";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv163 hp1 m9761";"3";"0";"R";"V";"163";"1";"1";"9761";;"625530 0.995686155661983 0.995686155661983 WITH N/A ";"POINT Z (273688.35144 6652581.75204 168.98169)";"32633"
"370096601";"482";"3";"2013-09-26";"2016-11-22T10:53:58";"300114";"LINSTOWS GATE";"PARKVEIEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"WERGELANDSV V/SLOTT";"2";"2013-09-26";;;"Oslo";"Oslo";"ØST";"Oslo";"";"";"0301 Kv168 hp1 m409";"3";"301";"K";"V";"168";"1";"1";"409";;"625580 0.165922576591741 0.165922576591741 WITH N/A ";"POINT Z (261385.13956 6650113.91274 30.47329)";"32633"
"370102221";"482";"3";"2013-09-26";"2016-10-31T12:53:50";"300045";"ULLERNCHAUSSEEN";"BÆRUMSVEIEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"RV 160 VÆKERØVEIEN";"4";"2013-09-26";;;"Oslo";"Oslo";"ØST";"Oslo";"";"";"0301 Kv160 hp1 m1360";"3";"301";"K";"V";"160";"1";"1";"1360";;"625498 0.203958964966605 0.203958964966605 WITH N/A ";"POINT Z (256452.34682 6651168.82849 71.75244)";"32633"
"370102225";"482";"5";"2017-11-16";"2017-11-16T03:01:06";"300075";"C.Adelers gate";"Filipstadkaia";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"MUNKEDAMSVEIEN";"3";"2017-11-16";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE3 2010-2019,RUTE3 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv162 hp1 m4225";"3";"0";"R";"V";"162";"1";"1";"4225";;"625518 0.583293020176055 0.583293020176055 WITH N/A ";"POINT Z (261105.1922 6649301.00612 6.30234)";"32633"
"370102226";"482";"6";"2015-10-23";"2017-03-24T15:34:36";"300076";"BJERKE";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Operativ";"AKERSYKE. SYKKEL 03";"1";"2015-10-23";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv4 hp3 m2400";"3";"0";"R";"V";"4";"3";"3";"2400";;"625367 0.153185004038331 0.153185004038331 WITH N/A ";"POINT Z (265408.91501 6652305.95277 148.81418)";"32633"
"370102227";"482";"6";"2015-10-20";"2015-10-20T04:02:03";"300077";"BYGDØY";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Operativ";"FROGNERST.SYKKEL 03";"1";"2015-10-20";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE3 2010-2019,RUTE3 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Ev18 hp2 m4155";"3";"0";"E";"V";"18";"2";"2";"4155";;"625294 0.480032652971047 0.480032652971047 WITH N/A ";"POINT Z (259745.50396 6649469.03388 1.74003)";"32633"
"370102231";"482";"4";"2015-05-23";"2015-05-23T04:01:59";"300094";"Oslo";"Lørenskog";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RV159 V/KARIHAUGEN";"5";"2015-05-23";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv159 hp1 m289";"3";"0";"R";"V";"159";"1";"1";"289";;"625646 0.164772002640364 0.164772002640364 WITH N/A ";"POINT Z (272481.33179 6651644.62454 169.33923)";"32633"
"370102232";"482";"2";"2013-03-15";"2013-08-29T09:13:18";"300098";"Ryen";"Ekebergtunnelen";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SVARTDALSTUNNELEN";"4";"2013-03-15";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE1 2014-2023";"0310 TUNNELKONTRAKT OSLO 2014-2019,0303 RIKSVEGER OSLO 2016-2021";"0300 Ev6 hp50 m500";"3";"0";"E";"V";"6";"50";"50";"500";;"625216 0.197021110486227 0.197021110486227 WITH N/A ";"POINT Z (265287.91808 6647606.3716 111.397)";"32633"
"370102236";"482";"3";"2015-04-14";"2017-08-21T16:01:21";"300348";"AKERSHUS GR.";"LOENGA";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"E18-MOSSEV V/FISKEV";"4";"2015-04-14";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE2A 2010-2019,RUTE2A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Ev18 hp1 m1800";"3";"0";"E";"V";"18";"1";"1";"1800";;"625292 0.182900732948807 0.182900732948807 WITH N/A ";"POINT Z (263418.80122 6641336.50527 6.85865)";"32633"
"370102269";"482";"4";"2017-08-12";"2017-08-12T04:01:18";"300055";"Sinsen";"Gjelleråsen";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"Bjerke";"4";"2017-08-12";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv4 hp3 m3146";"3";"0";"R";"V";"4";"3";"3";"3146";;"625367 0.227905014832529 0.227905014832529 WITH N/A ";"POINT Z (266134.80151 6652474.91961 160.25651)";"32633"
"370102271";"482";"3";"2016-10-14";"2016-10-14T04:02:27";"300060";"Alnabru";"Furuset";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Nedlagt";"E6 JERIKOVEIEN";"6";"2016-10-14";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Ev6 hp2 m3217";"3";"0";"E";"V";"6";"2";"2";"3217";;"625215 0.425076488799638 0.425076488799638 WITH N/A ";"POINT Z (270195.0631 6651460.97514 152.4688)";"32633"
